customer_id,age,occupation_type,employment_tenure_months,city_tier,declared_annual_income,existing_loan_count,existing_loan_types,residence_type,relationship_tenure_years,bureau_score_proxy
CUST001167,54,business_owner,245,tier3,275000.0,0,,rented,5.0,535
CUST001168,49,salaried,76,tier2,1167000.0,0,,owned,1.5,416
CUST001169,31,business_owner,73,metro,436000.0,2,mortgage|personal,owned,1.9,693
CUST001170,32,self_employed,70,tier3,209000.0,1,auto,owned,0.8,725
CUST001171,25,business_owner,21,metro,405000.0,1,home,rented,0.9,558
CUST001172,21,business_owner,3,metro,765000.0,1,home,owned,0.5,772
CUST001173,34,business_owner,98,tier2,456000.0,1,personal,owned,3.4,645
CUST001174,27,salaried,34,tier2,544000.0,1,home,owned,2.0,681
CUST001175,34,self_employed,89,tier3,1115000.0,0,,rented,3.1,749
CUST001176,22,self_employed,4,tier2,564000.0,0,,rented,1.7,667
CUST001177,28,self_employed,74,tier3,309000.0,0,,rented,0.5,497
CUST001178,36,salaried,62,tier2,592000.0,0,,rented,1.1,697
CUST001179,37,business_owner,97,tier2,1140000.0,0,,rented,0.6,727
CUST001180,38,salaried,66,tier2,1504000.0,0,,owned,2.1,621
CUST001181,24,salaried,23,tier3,674000.0,0,,rented,0.2,694
CUST001182,41,salaried,116,tier3,192000.0,0,,rented,3.8,677
CUST001183,28,salaried,39,tier3,895000.0,0,,rented,2.0,544
CUST001184,40,self_employed,206,tier3,156000.0,1,mortgage,owned,0.0,671
CUST001185,34,salaried,108,tier2,1021000.0,1,home,owned,0.4,609
CUST001186,23,self_employed,16,metro,249000.0,0,,rented,0.2,688
CUST001187,32,self_employed,72,tier3,573000.0,0,,rented,12.7,601
CUST001188,37,salaried,158,metro,610000.0,0,,owned,6.9,565
CUST001189,39,self_employed,194,metro,634000.0,1,home,owned,2.6,482
CUST001190,33,salaried,94,tier2,795000.0,0,,owned,1.4,853
CUST001191,47,self_employed,273,tier2,274000.0,1,mortgage,owned,3.2,614
CUST001192,43,business_owner,260,tier2,1907000.0,1,personal,owned,2.8,553
CUST001193,32,salaried,109,metro,520000.0,1,personal,rented,5.5,709
CUST001194,41,self_employed,76,metro,476000.0,0,,owned,7.2,646
CUST001195,50,salaried,295,metro,1191000.0,3,mortgage|home|personal,owned,0.4,679
CUST001196,50,salaried,228,metro,1591000.0,1,home,owned,3.7,738
CUST001197,25,self_employed,32,metro,765000.0,2,personal|auto,owned,0.8,728
CUST001198,27,salaried,33,tier2,362000.0,0,,rented,0.3,584
CUST001199,46,self_employed,161,metro,200000.0,1,auto,owned,1.1,693
CUST001200,26,salaried,43,metro,525000.0,3,personal|auto|mortgage,rented,0.7,512
CUST001201,24,salaried,22,metro,1026000.0,1,home,owned,1.2,627
CUST001202,31,business_owner,47,tier2,640000.0,0,,owned,1.3,715
CUST001203,38,salaried,121,tier3,615000.0,0,,rented,0.1,599
CUST001204,34,salaried,45,metro,1043000.0,1,mortgage,owned,5.2,855
CUST001205,29,salaried,50,metro,1235000.0,0,,owned,1.7,681
CUST001206,29,self_employed,65,tier2,404000.0,0,,rented,4.8,492
CUST001207,29,salaried,58,metro,618000.0,0,,owned,2.6,718
CUST001208,27,salaried,21,tier3,469000.0,0,,rented,0.5,879
CUST001209,53,salaried,100,tier3,496000.0,0,,owned,0.0,453
CUST001210,37,salaried,70,tier2,748000.0,1,mortgage,owned,1.1,744
CUST001211,42,business_owner,154,tier3,453000.0,1,auto,rented,0.1,590
CUST001212,31,salaried,96,tier2,855000.0,0,,rented,0.4,675
CUST001213,33,salaried,101,tier2,401000.0,0,,owned,0.9,562
CUST001214,29,self_employed,83,metro,601000.0,1,auto,owned,2.5,756
CUST001215,21,salaried,3,metro,1417000.0,1,home,rented,1.6,626
CUST001216,23,salaried,6,metro,518000.0,0,,rented,4.8,784
CUST001217,21,salaried,3,tier2,907000.0,4,auto|home|mortgage|personal,rented,4.8,537
CUST001218,21,salaried,3,tier2,341000.0,1,auto,owned,14.1,611
CUST001219,25,self_employed,13,metro,489000.0,0,,rented,1.1,471
CUST001220,45,business_owner,197,tier2,258000.0,1,home,rented,2.2,875
CUST001221,34,business_owner,105,metro,905000.0,0,,rented,1.2,827
CUST001222,45,business_owner,148,metro,736000.0,0,,rented,4.1,851
CUST001223,38,salaried,42,metro,1472000.0,0,,owned,0.4,792
CUST001224,41,salaried,144,tier2,1084000.0,0,,owned,0.2,576
CUST001225,27,self_employed,18,tier2,598000.0,1,mortgage,owned,0.7,676
CUST001226,39,business_owner,122,tier2,470000.0,1,personal,owned,0.1,706
CUST001227,40,self_employed,214,metro,208000.0,0,,owned,4.1,688
CUST001228,30,salaried,91,tier2,904000.0,1,mortgage,rented,2.6,556
CUST001229,39,self_employed,101,tier3,803000.0,3,personal|home|auto,rented,2.6,576
CUST001230,39,self_employed,47,metro,719000.0,1,mortgage,owned,3.0,534
CUST001231,30,business_owner,66,tier2,835000.0,1,personal,rented,1.7,641
CUST001232,26,self_employed,26,metro,160000.0,1,home,owned,4.8,601
CUST001233,25,salaried,37,metro,1123000.0,2,home|auto,owned,1.5,639
CUST001234,35,salaried,111,tier2,587000.0,0,,owned,8.4,677
CUST001235,37,salaried,88,metro,810000.0,2,home|auto,rented,4.7,555
CUST001236,28,salaried,58,tier2,675000.0,1,home,rented,1.4,603
CUST001237,35,business_owner,85,tier3,250000.0,0,,rented,0.5,586
CUST001238,39,salaried,116,metro,952000.0,0,,rented,0.6,753
CUST001239,39,salaried,172,metro,858000.0,1,personal,owned,0.7,672
CUST001240,47,salaried,102,tier3,733000.0,1,home,owned,1.2,660
CUST001241,45,self_employed,144,tier2,1620000.0,1,personal,owned,0.1,595
CUST001242,26,salaried,46,tier3,526000.0,1,mortgage,rented,1.0,683
CUST001243,48,salaried,162,metro,655000.0,0,,owned,1.2,610
CUST001244,30,business_owner,52,tier2,245000.0,0,,owned,0.9,613
CUST001245,43,salaried,59,tier3,945000.0,1,home,rented,0.2,688
CUST001246,35,salaried,79,metro,1723000.0,0,,owned,1.7,621
CUST001247,31,salaried,63,tier3,677000.0,0,,owned,10.1,645
CUST001248,21,salaried,3,tier2,684000.0,0,,owned,0.5,655
CUST001249,33,self_employed,71,tier3,336000.0,0,,owned,0.6,549
CUST001250,22,business_owner,6,metro,1131000.0,0,,rented,3.1,628
CUST001251,42,salaried,155,tier2,501000.0,0,,rented,0.0,629
CUST001252,47,business_owner,302,metro,948000.0,0,,owned,0.2,645
CUST001253,28,self_employed,55,tier3,99000.0,0,,rented,1.5,442
CUST001254,37,salaried,119,metro,810000.0,0,,owned,1.0,614
CUST001255,29,salaried,70,metro,1895000.0,2,home|auto,rented,1.7,737
CUST001256,29,salaried,29,tier3,744000.0,0,,owned,5.9,719
CUST001257,41,business_owner,99,metro,831000.0,0,,owned,7.2,619
CUST001258,34,salaried,36,tier2,183000.0,0,,owned,3.3,523
CUST001259,48,salaried,138,metro,585000.0,1,mortgage,rented,1.4,664
CUST001260,31,self_employed,124,tier2,550000.0,2,home|mortgage,owned,15.0,742
CUST001261,42,business_owner,123,metro,671000.0,0,,owned,0.1,791
CUST001262,35,self_employed,137,tier2,724000.0,0,,owned,12.3,632
CUST001263,41,self_employed,64,tier2,241000.0,0,,rented,2.6,534
CUST001264,31,salaried,59,metro,702000.0,0,,owned,1.2,723
CUST001265,34,business_owner,71,metro,457000.0,1,personal,rented,5.0,687
CUST001266,34,salaried,51,metro,797000.0,4,home|auto|mortgage|personal,owned,1.7,655
CUST001267,28,salaried,37,tier2,444000.0,2,mortgage|auto,rented,5.2,572
CUST001268,40,business_owner,177,metro,801000.0,2,mortgage|home,owned,5.3,512
CUST001269,40,salaried,118,metro,708000.0,0,,owned,2.9,740
CUST001270,39,salaried,161,metro,336000.0,0,,owned,2.2,760
CUST001271,47,self_employed,302,tier2,991000.0,0,,owned,6.0,597
CUST001272,46,salaried,153,tier2,410000.0,1,mortgage,owned,0.8,833
CUST001273,32,salaried,110,tier2,1019000.0,1,home,owned,15.0,676
CUST001274,37,self_employed,52,tier3,481000.0,2,home|mortgage,rented,6.6,664
CUST001275,30,self_employed,43,tier2,900000.0,0,,rented,5.1,548
CUST001276,35,self_employed,80,tier3,378000.0,1,auto,owned,4.2,526
CUST001277,30,salaried,62,tier2,918000.0,0,,rented,6.2,608
CUST001278,47,salaried,173,metro,800000.0,2,home|auto,owned,3.6,713
CUST001279,37,self_employed,111,tier3,329000.0,0,,rented,0.6,815
CUST001280,33,salaried,112,tier3,504000.0,2,mortgage|auto,owned,3.2,661
CUST001281,44,salaried,104,tier2,499000.0,2,personal|mortgage,rented,7.0,733
CUST001282,21,salaried,3,metro,344000.0,0,,owned,1.9,580
CUST001283,21,salaried,3,metro,631000.0,2,mortgage|personal,owned,4.4,673
CUST001284,41,salaried,124,tier2,2363000.0,0,,owned,8.3,687
CUST001285,35,self_employed,67,tier2,260000.0,1,personal,rented,1.7,569
CUST001286,37,business_owner,88,tier2,349000.0,0,,owned,1.9,775
CUST001287,24,salaried,16,metro,803000.0,2,mortgage|personal,rented,1.1,642
CUST001288,34,self_employed,121,tier2,658000.0,0,,owned,2.1,754
CUST001289,51,salaried,183,metro,508000.0,0,,owned,5.7,655
CUST001290,41,salaried,71,metro,940000.0,0,,owned,0.2,650
CUST001291,36,self_employed,154,metro,1030000.0,2,mortgage|auto,owned,8.0,609
CUST001292,31,salaried,75,tier3,437000.0,2,mortgage|personal,rented,3.2,598
CUST001293,31,business_owner,112,tier2,488000.0,0,,owned,4.0,786
CUST001294,21,salaried,3,tier3,464000.0,0,,rented,1.1,599
CUST001295,37,salaried,120,tier2,599000.0,0,,owned,2.9,739
CUST001296,41,salaried,122,tier3,380000.0,0,,owned,1.3,651
CUST001297,22,salaried,7,tier2,961000.0,1,mortgage,rented,1.6,683
CUST001298,29,business_owner,52,tier3,424000.0,0,,owned,1.1,698
CUST001299,25,self_employed,17,tier3,281000.0,0,,owned,2.1,560
CUST001300,27,salaried,60,tier2,746000.0,1,auto,owned,4.3,694
CUST001301,35,salaried,112,metro,1436000.0,1,personal,owned,3.6,874
CUST001302,21,self_employed,3,tier2,886000.0,0,,rented,3.4,707
CUST001303,39,self_employed,136,metro,850000.0,0,,rented,2.1,763
CUST001304,41,salaried,158,metro,1133000.0,0,,owned,1.1,681
CUST001305,32,salaried,37,tier2,353000.0,0,,owned,0.2,725
CUST001306,21,salaried,3,tier3,187000.0,0,,rented,7.4,615
CUST001307,27,salaried,20,metro,1946000.0,1,home,rented,0.3,669
CUST001308,44,salaried,77,metro,753000.0,0,,owned,4.2,759
CUST001309,21,salaried,3,tier3,507000.0,0,,owned,0.5,648
CUST001310,32,salaried,91,metro,496000.0,1,personal,rented,0.4,751
CUST001311,25,salaried,16,metro,513000.0,1,auto,rented,2.0,539
CUST001312,41,salaried,177,tier2,480000.0,0,,owned,2.0,685
CUST001313,29,business_owner,81,tier3,604000.0,0,,rented,1.6,656
CUST001314,38,salaried,63,tier2,478000.0,1,personal,owned,2.5,875
CUST001315,39,salaried,142,tier2,489000.0,1,personal,owned,12.2,644
CUST001316,49,salaried,167,metro,676000.0,0,,owned,3.2,717
CUST001317,33,salaried,114,metro,1527000.0,0,,rented,0.2,500
CUST001318,38,business_owner,113,tier3,640000.0,0,,owned,5.3,574
CUST001319,23,salaried,10,tier3,372000.0,1,auto,owned,2.0,682
CUST001320,44,salaried,108,metro,1161000.0,0,,owned,1.7,656
CUST001321,28,business_owner,78,metro,658000.0,0,,rented,13.4,657
CUST001322,30,self_employed,37,metro,260000.0,1,mortgage,owned,0.1,625
CUST001323,34,self_employed,142,metro,355000.0,0,,rented,3.5,663
CUST001324,22,salaried,3,metro,1172000.0,0,,rented,4.4,525
CUST001325,36,salaried,111,metro,561000.0,0,,owned,0.3,672
CUST001326,42,self_employed,130,tier3,406000.0,0,,rented,0.8,635
CUST001327,37,salaried,51,metro,2670000.0,2,auto|mortgage,owned,2.7,725
CUST001328,22,self_employed,4,tier2,346000.0,0,,owned,0.5,755
CUST001329,34,self_employed,68,tier2,542000.0,0,,owned,2.9,400
CUST001330,40,salaried,159,tier3,459000.0,1,home,rented,4.6,613
CUST001331,21,salaried,3,tier3,531000.0,1,mortgage,rented,0.7,842
CUST001332,26,salaried,19,metro,404000.0,0,,rented,3.0,736
CUST001333,42,salaried,128,metro,1858000.0,0,,owned,6.7,724
CUST001334,37,self_employed,64,tier2,715000.0,2,home|mortgage,owned,0.9,634
CUST001335,38,self_employed,169,metro,425000.0,0,,owned,3.8,746
CUST001336,49,salaried,240,metro,878000.0,1,mortgage,owned,2.5,543
CUST001337,38,self_employed,206,metro,489000.0,0,,rented,2.3,604
CUST001338,40,salaried,176,tier3,528000.0,2,mortgage|home,rented,4.3,711
CUST001339,56,self_employed,181,metro,1056000.0,0,,owned,1.3,734
CUST001340,33,salaried,52,tier2,700000.0,0,,rented,2.0,674
CUST001341,28,self_employed,81,tier2,306000.0,1,personal,owned,1.4,665
CUST001342,38,self_employed,66,tier2,435000.0,2,personal|auto,rented,2.6,694
CUST001343,38,salaried,48,metro,1392000.0,0,,rented,3.3,626
CUST001344,30,salaried,43,tier3,370000.0,0,,rented,2.9,800
CUST001345,26,business_owner,44,tier2,229000.0,1,home,rented,3.1,846
CUST001346,53,salaried,250,tier2,647000.0,1,home,owned,0.7,675
CUST001347,37,self_employed,202,metro,2171000.0,1,personal,rented,3.1,549
CUST001348,29,business_owner,52,tier3,489000.0,0,,rented,0.1,658
CUST001349,42,business_owner,98,tier3,235000.0,0,,rented,6.0,687
CUST001350,34,salaried,69,metro,856000.0,1,mortgage,owned,0.0,481
CUST001351,32,self_employed,111,metro,1339000.0,0,,owned,0.9,800
CUST001352,39,business_owner,93,metro,225000.0,1,personal,owned,5.5,622
CUST001353,24,salaried,29,metro,542000.0,1,personal,rented,1.1,555
CUST001354,37,salaried,102,metro,1115000.0,0,,owned,0.1,624
CUST001355,50,salaried,246,metro,1908000.0,0,,owned,2.7,637
CUST001356,38,self_employed,184,metro,343000.0,3,personal|mortgage|auto,owned,0.2,660
CUST001357,31,salaried,61,tier3,863000.0,1,home,owned,1.4,701
CUST001358,30,salaried,73,tier3,328000.0,0,,owned,2.0,769
CUST001359,31,salaried,52,tier3,184000.0,0,,rented,1.7,751
CUST001360,32,self_employed,115,tier2,302000.0,1,mortgage,rented,0.9,595
CUST001361,31,salaried,88,tier2,719000.0,0,,owned,0.4,620
CUST001362,42,business_owner,154,metro,1186000.0,1,auto,rented,2.5,664
CUST001363,21,self_employed,3,tier2,594000.0,0,,rented,5.1,657
CUST001364,41,business_owner,235,metro,640000.0,0,,owned,4.3,724
CUST001365,31,business_owner,116,tier2,351000.0,1,personal,rented,7.8,662
CUST001366,38,salaried,122,tier3,444000.0,0,,owned,6.2,672
CUST001367,25,self_employed,47,tier3,132000.0,2,personal|mortgage,owned,2.8,761
CUST001368,45,salaried,151,metro,758000.0,1,personal,owned,2.4,618
CUST001369,44,business_owner,156,tier2,293000.0,0,,owned,1.8,716
CUST001370,42,salaried,125,metro,513000.0,1,mortgage,owned,0.3,728
CUST001371,22,self_employed,3,metro,695000.0,0,,rented,2.1,785
CUST001372,41,self_employed,170,metro,311000.0,0,,rented,0.7,674
CUST001373,38,salaried,129,metro,329000.0,0,,owned,0.2,784
CUST001374,22,self_employed,3,tier2,274000.0,2,mortgage|personal,rented,10.2,602
CUST001375,34,salaried,57,metro,799000.0,0,,rented,0.3,661
CUST001376,37,salaried,128,metro,766000.0,1,mortgage,rented,5.3,723
CUST001377,39,salaried,154,tier3,171000.0,0,,owned,7.1,564
CUST001378,36,salaried,151,tier2,1212000.0,1,mortgage,rented,0.2,594
CUST001379,37,salaried,70,metro,462000.0,0,,rented,3.0,594
CUST001380,46,business_owner,241,tier2,150000.0,2,home|mortgage,owned,0.1,674
CUST001381,44,salaried,86,tier2,370000.0,0,,owned,5.2,632
CUST001382,21,salaried,3,tier2,1046000.0,1,mortgage,rented,7.3,689
CUST001383,32,business_owner,109,tier2,821000.0,1,auto,owned,11.1,672
CUST001384,33,self_employed,78,tier3,131000.0,0,,rented,2.7,654
CUST001385,21,salaried,3,metro,642000.0,1,home,rented,2.2,693
CUST001386,35,business_owner,71,tier2,668000.0,1,personal,owned,1.8,593
CUST001387,44,salaried,93,metro,527000.0,0,,owned,3.3,577
CUST001388,26,salaried,33,tier3,523000.0,0,,rented,10.0,547
CUST001389,37,salaried,52,metro,734000.0,0,,owned,2.2,519
CUST001390,27,self_employed,35,metro,1323000.0,1,mortgage,rented,1.2,618
CUST001391,29,salaried,29,tier3,530000.0,0,,rented,11.1,728
CUST001392,46,salaried,122,tier2,449000.0,1,mortgage,owned,0.1,662
CUST001393,30,self_employed,81,metro,310000.0,0,,rented,2.6,656
CUST001394,38,salaried,56,metro,771000.0,0,,rented,2.4,618
CUST001395,21,salaried,3,metro,451000.0,1,mortgage,rented,0.0,853
CUST001396,49,self_employed,239,tier3,168000.0,0,,rented,0.3,669
CUST001397,39,self_employed,146,tier2,386000.0,1,personal,owned,2.2,628
CUST001398,33,salaried,74,metro,617000.0,1,home,owned,2.3,584
CUST001399,39,salaried,136,tier2,350000.0,0,,rented,3.6,834
CUST001400,23,business_owner,22,tier2,992000.0,1,home,owned,0.5,503
CUST001401,44,salaried,84,metro,635000.0,0,,owned,7.5,608
CUST001402,32,salaried,96,tier3,1252000.0,0,,rented,5.7,583
CUST001403,33,salaried,34,metro,924000.0,0,,rented,7.8,676
CUST001404,31,salaried,61,tier3,510000.0,2,home|personal,owned,3.8,711
CUST001405,30,business_owner,68,tier3,301000.0,0,,rented,4.4,686
CUST001406,40,salaried,74,metro,943000.0,1,auto,owned,0.0,622
CUST001407,37,salaried,49,tier2,1053000.0,1,personal,rented,4.7,554
CUST001408,40,salaried,56,tier3,685000.0,0,,owned,2.4,797
CUST001409,34,salaried,34,tier2,275000.0,0,,owned,0.6,678
CUST001410,39,salaried,123,tier2,952000.0,1,auto,rented,3.9,731
CUST001411,31,business_owner,38,metro,661000.0,2,auto|home,rented,6.9,569
CUST001412,52,self_employed,321,metro,774000.0,1,personal,rented,0.3,628
CUST001413,22,salaried,9,tier2,1290000.0,1,home,owned,0.4,785
CUST001414,45,salaried,112,metro,1883000.0,0,,owned,6.5,481
CUST001415,45,salaried,88,metro,1217000.0,2,auto|personal,owned,6.0,673
CUST001416,28,salaried,39,tier2,482000.0,2,personal|mortgage,rented,1.0,657
CUST001417,52,salaried,287,metro,504000.0,1,personal,owned,0.7,717
CUST001418,42,salaried,115,tier3,638000.0,0,,owned,0.7,829
CUST001419,42,self_employed,68,tier3,299000.0,0,,owned,0.7,611
CUST001420,35,business_owner,171,tier3,184000.0,1,home,owned,2.3,411
CUST001421,33,salaried,75,metro,1291000.0,0,,owned,0.9,556
CUST001422,33,business_owner,61,tier2,193000.0,0,,owned,7.2,681
CUST001423,38,salaried,159,tier3,207000.0,0,,rented,2.5,828
CUST001424,46,salaried,240,metro,1064000.0,1,home,owned,4.4,595
CUST001425,36,self_employed,95,tier2,1018000.0,2,home|mortgage,owned,1.3,794
CUST001426,27,salaried,28,tier2,498000.0,0,,rented,2.3,470
CUST001427,41,salaried,123,metro,512000.0,1,mortgage,rented,0.2,609
CUST001428,42,self_employed,96,metro,2593000.0,0,,owned,0.2,748
CUST001429,40,salaried,116,tier2,445000.0,0,,owned,9.8,739
CUST001430,40,business_owner,82,metro,741000.0,0,,owned,0.7,504
CUST001431,32,salaried,79,tier3,238000.0,1,personal,owned,5.5,604
CUST001432,27,self_employed,64,tier2,457000.0,1,home,owned,3.3,667
CUST001433,28,salaried,69,metro,1087000.0,0,,rented,8.7,595
CUST001434,21,salaried,3,tier2,937000.0,0,,rented,0.4,760
CUST001435,36,salaried,46,tier2,1129000.0,1,mortgage,owned,5.7,631
CUST001436,34,business_owner,55,metro,517000.0,0,,rented,0.9,525
CUST001437,31,salaried,65,tier3,547000.0,1,home,rented,8.6,721
CUST001438,21,business_owner,3,tier2,306000.0,0,,rented,0.6,726
CUST001439,25,salaried,10,tier2,347000.0,0,,owned,1.6,576
CUST001440,43,salaried,182,tier3,328000.0,1,mortgage,rented,3.9,599
CUST001441,29,salaried,41,tier2,768000.0,1,mortgage,owned,3.0,615
CUST001442,37,salaried,46,tier2,1356000.0,0,,owned,0.8,802
CUST001443,23,business_owner,14,metro,2063000.0,1,auto,owned,6.0,672
CUST001444,46,salaried,250,metro,773000.0,1,auto,owned,2.7,481
CUST001445,33,self_employed,109,tier2,443000.0,0,,rented,2.9,571
CUST001446,37,salaried,58,tier2,968000.0,2,home|mortgage,owned,0.7,719
CUST001447,53,salaried,205,tier2,893000.0,1,mortgage,owned,2.5,643
CUST001448,47,self_employed,292,tier2,334000.0,0,,rented,5.6,544
CUST001449,32,business_owner,39,tier2,245000.0,1,home,rented,2.7,595
CUST001450,30,self_employed,77,tier3,334000.0,0,,rented,2.1,743
CUST001451,32,salaried,88,tier3,419000.0,0,,rented,0.7,875
CUST001452,39,self_employed,174,metro,560000.0,0,,rented,2.7,674
CUST001453,34,self_employed,50,tier3,306000.0,0,,owned,9.4,724
CUST001454,31,salaried,94,tier3,377000.0,0,,owned,2.0,670
CUST001455,46,self_employed,133,metro,345000.0,0,,owned,3.0,699
CUST001456,34,salaried,36,metro,1264000.0,1,personal,owned,1.7,571
CUST001457,53,self_employed,119,metro,908000.0,0,,owned,1.7,760
CUST001458,35,business_owner,99,tier2,869000.0,1,mortgage,owned,0.5,638
CUST001459,49,business_owner,77,tier2,256000.0,0,,owned,2.8,581
CUST001460,37,self_employed,153,tier2,354000.0,2,mortgage|personal,rented,0.5,610
CUST001461,42,self_employed,239,tier3,202000.0,1,mortgage,owned,8.8,714
CUST001462,29,self_employed,26,metro,500000.0,0,,rented,0.6,592
CUST001463,28,salaried,61,metro,1184000.0,0,,owned,0.5,791
CUST001464,38,salaried,170,tier3,394000.0,0,,owned,4.6,712
CUST001465,42,salaried,55,tier3,222000.0,2,home|personal,owned,0.3,757
CUST001466,35,salaried,112,tier3,339000.0,1,mortgage,owned,11.4,617
CUST001467,24,business_owner,31,metro,305000.0,0,,rented,0.6,624
CUST001468,24,business_owner,32,metro,1157000.0,1,home,rented,1.0,682
CUST001469,23,salaried,12,metro,478000.0,1,personal,rented,1.2,573
CUST001470,21,salaried,3,tier2,733000.0,0,,owned,1.0,697
CUST001471,35,self_employed,124,metro,710000.0,0,,rented,2.7,712
CUST001472,44,salaried,107,tier3,410000.0,0,,owned,1.7,592
CUST001473,34,self_employed,62,tier2,386000.0,2,auto|home,owned,2.1,717
CUST001474,21,business_owner,3,tier2,344000.0,0,,rented,2.1,702
CUST001475,33,salaried,63,metro,989000.0,0,,owned,1.9,755
CUST001476,33,salaried,59,metro,1372000.0,0,,owned,1.6,827
CUST001477,51,salaried,113,tier2,1050000.0,0,,owned,5.8,725
CUST001478,23,salaried,17,tier2,339000.0,0,,rented,5.1,674
CUST001479,31,salaried,78,metro,802000.0,0,,owned,0.6,788
CUST001480,48,salaried,134,tier3,177000.0,0,,rented,0.7,684
CUST001481,38,salaried,72,metro,889000.0,0,,owned,3.4,656
CUST001482,39,salaried,61,metro,1124000.0,0,,rented,4.8,600
